in s,C2 in V
5.10182992E-01,2.140274E+00
5.10183008E-01,2.141190E+00
5.10183024E-01,2.137375E+00
5.10183040E-01,2.132034E+00
5.10183056E-01,2.137375E+00
5.10183072E-01,2.138748E+00
5.10183088E-01,2.137833E+00
5.10183104E-01,2.134933E+00
5.10183120E-01,2.136917E+00
5.10183136E-01,2.133865E+00
5.10183152E-01,2.145157E+00
5.10183168E-01,2.138748E+00
5.10183184E-01,2.140732E+00
5.10183200E-01,2.138748E+00
5.10183216E-01,2.140274E+00
5.10183232E-01,2.139816E+00
5.10183248E-01,2.135849E+00
5.10183264E-01,2.136917E+00
5.10183280E-01,2.140732E+00
5.10183296E-01,2.140732E+00
5.10183312E-01,2.134933E+00
5.10183328E-01,2.139359E+00
5.10183344E-01,2.147141E+00
5.10183360E-01,2.142715E+00
5.10183376E-01,2.139816E+00
5.10183392E-01,2.142715E+00
5.10183408E-01,2.136307E+00
5.10183424E-01,2.140274E+00
5.10183440E-01,2.140274E+00
5.10183456E-01,2.134933E+00
5.10183472E-01,2.145157E+00
5.10183488E-01,2.139359E+00
5.10183504E-01,2.145615E+00
5.10183520E-01,2.144699E+00
5.10183536E-01,2.140274E+00
5.10183552E-01,2.139359E+00
5.10183568E-01,2.142258E+00
5.10183584E-01,2.145615E+00
5.10183600E-01,2.147141E+00
5.10183616E-01,2.142258E+00
5.10183632E-01,2.143631E+00
5.10183648E-01,2.135849E+00
5.10183664E-01,2.145615E+00
5.10183680E-01,2.138748E+00
5.10183696E-01,2.144241E+00
5.10183712E-01,2.147598E+00
5.10183728E-01,2.143631E+00
5.10183744E-01,2.136307E+00
5.10183760E-01,2.142715E+00
5.10183776E-01,2.149582E+00
5.10183792E-01,2.139816E+00
5.10183808E-01,2.144699E+00
5.10183824E-01,2.146683E+00
5.10183840E-01,2.150497E+00
5.10183856E-01,2.152481E+00
5.10183872E-01,2.142715E+00
5.10183888E-01,2.143173E+00
5.10183904E-01,2.141190E+00
5.10183920E-01,2.152481E+00
5.10183936E-01,2.144241E+00
5.10183952E-01,2.144699E+00
5.10183968E-01,2.147141E+00
5.10183984E-01,2.144241E+00
5.10184000E-01,2.142715E+00
5.10184016E-01,2.148514E+00
5.10184032E-01,2.149582E+00
5.10184048E-01,2.145615E+00
5.10184064E-01,2.146072E+00
5.10184080E-01,2.150040E+00
5.10184096E-01,2.142715E+00
5.10184112E-01,2.139359E+00
5.10184128E-01,2.137833E+00
5.10184144E-01,2.148514E+00
5.10184160E-01,2.139816E+00
5.10184176E-01,2.152939E+00
5.10184192E-01,2.135849E+00
5.10184208E-01,2.155838E+00
5.10184224E-01,2.145157E+00
5.10184240E-01,2.144241E+00
5.10184256E-01,2.152939E+00
5.10184272E-01,2.150955E+00
5.10184288E-01,2.141190E+00
5.10184304E-01,2.140732E+00
5.10184320E-01,2.149582E+00
5.10184336E-01,2.145615E+00
5.10184352E-01,2.148514E+00
5.10184368E-01,2.150955E+00
5.10184384E-01,2.148056E+00
5.10184400E-01,2.150497E+00
5.10184416E-01,2.151566E+00
5.10184432E-01,2.146683E+00
5.10184448E-01,2.152481E+00
5.10184464E-01,2.152481E+00
5.10184480E-01,2.148514E+00
5.10184496E-01,2.152939E+00
5.10184512E-01,2.150497E+00
5.10184528E-01,2.151566E+00
5.10184544E-01,2.154922E+00
5.10184560E-01,2.150040E+00
5.10184576E-01,2.150955E+00
5.10184592E-01,2.154007E+00
5.10184608E-01,2.147598E+00
5.10184624E-01,2.152023E+00
5.10184640E-01,2.143173E+00
5.10184656E-01,2.149124E+00
5.10184672E-01,2.140274E+00
5.10184688E-01,2.152023E+00
5.10184704E-01,2.147598E+00
5.10184720E-01,2.146072E+00
5.10184736E-01,2.150040E+00
5.10184752E-01,2.152939E+00
5.10184768E-01,2.154465E+00
5.10184784E-01,2.150040E+00
5.10184800E-01,2.149124E+00
5.10184816E-01,2.154007E+00
5.10184832E-01,2.152939E+00
5.10184848E-01,2.152939E+00
5.10184864E-01,2.149582E+00
5.10184880E-01,2.154922E+00
5.10184896E-01,2.147141E+00
5.10184912E-01,2.157364E+00
5.10184928E-01,2.154465E+00
5.10184944E-01,2.155838E+00
5.10184960E-01,2.145615E+00
5.10184976E-01,2.154465E+00
5.10184992E-01,2.150955E+00
5.10185008E-01,2.154922E+00
5.10185024E-01,2.146072E+00
5.10185040E-01,2.150040E+00
5.10185056E-01,2.155838E+00
5.10185072E-01,2.154922E+00
5.10185088E-01,2.151566E+00
5.10185104E-01,2.150955E+00
5.10185120E-01,2.156906E+00
5.10185136E-01,2.148514E+00
5.10185152E-01,2.154465E+00
5.10185168E-01,2.152939E+00
5.10185184E-01,2.160721E+00
5.10185200E-01,2.154465E+00
5.10185216E-01,2.153397E+00
5.10185232E-01,2.155380E+00
5.10185248E-01,2.152939E+00
5.10185264E-01,2.152481E+00
5.10185280E-01,2.156448E+00
5.10185296E-01,2.160263E+00
5.10185312E-01,2.150040E+00
5.10185328E-01,2.161789E+00
5.10185344E-01,2.152939E+00
5.10185360E-01,2.150497E+00
5.10185376E-01,2.154465E+00
5.10185392E-01,2.157364E+00
5.10185408E-01,2.154465E+00
5.10185424E-01,2.156448E+00
5.10185440E-01,2.150040E+00
5.10185456E-01,2.152939E+00
5.10185472E-01,2.154465E+00
5.10185488E-01,2.156906E+00
5.10185504E-01,2.154922E+00
5.10185520E-01,2.158279E+00
5.10185536E-01,2.155838E+00
5.10185552E-01,2.158279E+00
5.10185568E-01,2.152023E+00
