in s,C1 in V
-6.544037E-02,-1.0696030E+01
-6.543936E-02,-1.0703659E+01
-6.543835E-02,-1.0709000E+01
-6.543734E-02,-1.0709000E+01
-6.543634E-02,-1.0704422E+01
-6.543533E-02,-1.0709000E+01
-6.543432E-02,-1.0715103E+01
-6.543331E-02,-1.0709763E+01
-6.543230E-02,-1.0705948E+01
-6.543130E-02,-1.0705948E+01
-6.543029E-02,-1.0702133E+01
-6.542928E-02,-1.0715103E+01
-6.542827E-02,-1.0706711E+01
-6.542726E-02,-1.0699844E+01
-6.542626E-02,-1.0696030E+01
-6.542525E-02,-1.0692215E+01
-6.542424E-02,-1.0686874E+01
-6.542323E-02,-1.0692978E+01
-6.542222E-02,-1.0688400E+01
-6.542122E-02,-1.0686874E+01
-6.542021E-02,-1.0686874E+01
-6.541920E-02,-1.0683823E+01
-6.541819E-02,-1.0676193E+01
-6.541718E-02,-1.0663223E+01
-6.541618E-02,-1.0663986E+01
-6.541517E-02,-1.0666275E+01
-6.541416E-02,-1.0660934E+01
-6.541315E-02,-1.0660934E+01
-6.541214E-02,-1.0655594E+01
-6.541114E-02,-1.0656357E+01
-6.541013E-02,-1.0667038E+01
-6.540912E-02,-1.0663986E+01
-6.540811E-02,-1.0663986E+01
-6.540710E-02,-1.0662460E+01
-6.540610E-02,-1.0653305E+01
-6.540509E-02,-1.0654068E+01
-6.540408E-02,-1.0653305E+01
-6.540307E-02,-1.0657120E+01
-6.540206E-02,-1.0666275E+01
-6.540106E-02,-1.0660934E+01
-6.540005E-02,-1.0656357E+01
-6.539904E-02,-1.0660934E+01
-6.539803E-02,-1.0664749E+01
-6.539702E-02,-1.0660172E+01
-6.539602E-02,-1.0663223E+01
-6.539501E-02,-1.0663986E+01
-6.539400E-02,-1.0651016E+01
-6.539299E-02,-1.0651016E+01
-6.539198E-02,-1.0651016E+01
-6.539098E-02,-1.0652542E+01
-6.538997E-02,-1.0653305E+01
-6.538896E-02,-1.0650253E+01
-6.538795E-02,-1.0651016E+01
-6.538694E-02,-1.0659409E+01
-6.538594E-02,-1.0652542E+01
-6.538493E-02,-1.0658646E+01
-6.538392E-02,-1.0649490E+01
-6.538291E-02,-1.0651016E+01
-6.538190E-02,-1.0648727E+01
-6.538090E-02,-1.0644150E+01
-6.537989E-02,-1.0646439E+01
-6.537888E-02,-1.0647964E+01
-6.537787E-02,-1.0644913E+01
-6.537686E-02,-1.0649490E+01
-6.537586E-02,-1.0644150E+01
-6.537485E-02,-1.0648727E+01
-6.537384E-02,-1.0652542E+01
-6.537283E-02,-1.0638046E+01
-6.537182E-02,-1.0646439E+01
-6.537082E-02,-1.0654831E+01
-6.536981E-02,-1.0655594E+01
-6.536880E-02,-1.0662460E+01
-6.536779E-02,-1.0652542E+01
-6.536678E-02,-1.0654068E+01
-6.536578E-02,-1.0657883E+01
-6.536477E-02,-1.0664749E+01
-6.536376E-02,-1.0663986E+01
-6.536275E-02,-1.0652542E+01
-6.536174E-02,-1.0656357E+01
-6.536074E-02,-1.0653305E+01
-6.535973E-02,-1.0662460E+01
-6.535872E-02,-1.0664749E+01
-6.535771E-02,-1.0660172E+01
-6.535670E-02,-1.0667038E+01
-6.535570E-02,-1.0667038E+01
-6.535469E-02,-1.0665512E+01
-6.535368E-02,-1.0667038E+01
-6.535267E-02,-1.0667038E+01
-6.535166E-02,-1.0663986E+01
-6.535066E-02,-1.0660934E+01
-6.534965E-02,-1.0673904E+01
-6.534864E-02,-1.0683823E+01
-6.534763E-02,-1.0685349E+01
-6.534662E-02,-1.0676956E+01
-6.534562E-02,-1.0679245E+01
-6.534461E-02,-1.0680008E+01
-6.534360E-02,-1.0676956E+01
-6.534259E-02,-1.0680771E+01
-6.534158E-02,-1.0683823E+01
-6.534058E-02,-1.0679245E+01
-6.533957E-02,-1.0678482E+01
-6.533856E-02,-1.0683823E+01
-6.533755E-02,-1.0684586E+01
-6.533654E-02,-1.0680008E+01
-6.533554E-02,-1.0681534E+01
-6.533453E-02,-1.0675430E+01
-6.533352E-02,-1.0692978E+01
-6.533251E-02,-1.0680771E+01
-6.533150E-02,-1.0684586E+01
-6.533050E-02,-1.0683823E+01
-6.532949E-02,-1.0677719E+01
-6.532848E-02,-1.0675430E+01
-6.532747E-02,-1.0680008E+01
-6.532646E-02,-1.0667038E+01
-6.532546E-02,-1.0670853E+01
-6.532445E-02,-1.0670853E+01
-6.532344E-02,-1.0673904E+01
-6.532243E-02,-1.0675430E+01
-6.532142E-02,-1.0677719E+01
-6.532042E-02,-1.0674667E+01
-6.531941E-02,-1.0665512E+01
-6.531840E-02,-1.0667801E+01
-6.531739E-02,-1.0674667E+01
-6.531638E-02,-1.0685349E+01
-6.531538E-02,-1.0667038E+01
-6.531437E-02,-1.0667801E+01
-6.531336E-02,-1.0670090E+01
-6.531235E-02,-1.0670853E+01
-6.531134E-02,-1.0672379E+01
-6.531034E-02,-1.0665512E+01
-6.530933E-02,-1.0661697E+01
-6.530832E-02,-1.0664749E+01
-6.530731E-02,-1.0670853E+01
-6.530630E-02,-1.0676193E+01
-6.530530E-02,-1.0675430E+01
-6.530429E-02,-1.0663986E+01
-6.530328E-02,-1.0662460E+01
-6.530227E-02,-1.0666275E+01
-6.530126E-02,-1.0667801E+01
-6.530026E-02,-1.0671616E+01
-6.529925E-02,-1.0669327E+01
-6.529824E-02,-1.0660934E+01
-6.529723E-02,-1.0659409E+01
-6.529622E-02,-1.0667038E+01
-6.529522E-02,-1.0670090E+01
-6.529421E-02,-1.0658646E+01
-6.529320E-02,-1.0654068E+01
-6.529219E-02,-1.0654068E+01
-6.529118E-02,-1.0657120E+01
-6.529018E-02,-1.0660934E+01
-6.528917E-02,-1.0662460E+01
-6.528816E-02,-1.0657883E+01
-6.528715E-02,-1.0658646E+01
-6.528614E-02,-1.0651016E+01
-6.528514E-02,-1.0652542E+01
-6.528413E-02,-1.0658646E+01
-6.528312E-02,-1.0660934E+01
-6.528211E-02,-1.0659409E+01
-6.528110E-02,-1.0659409E+01
-6.528010E-02,-1.0660172E+01
-6.527909E-02,-1.0657120E+01
-6.527808E-02,-1.0663986E+01
-6.527707E-02,-1.0654068E+01
-6.527606E-02,-1.0655594E+01
-6.527506E-02,-1.0651779E+01
-6.527405E-02,-1.0659409E+01
-6.527304E-02,-1.0662460E+01
-6.527203E-02,-1.0659409E+01
-6.527102E-02,-1.0658646E+01
-6.527002E-02,-1.0655594E+01
-6.526901E-02,-1.0660172E+01
-6.526800E-02,-1.0655594E+01
-6.526699E-02,-1.0647964E+01
-6.526598E-02,-1.0647964E+01
-6.526498E-02,-1.0652542E+01
-6.526397E-02,-1.0655594E+01
-6.526296E-02,-1.0660934E+01
-6.526195E-02,-1.0652542E+01
-6.526094E-02,-1.0654068E+01
