in s,C1 in V
-4.5421652E+00,4.170853E+00
-4.5420956E+00,4.170090E+00
-4.5420260E+00,4.169327E+00
-4.5419564E+00,4.168106E+00
-4.5418868E+00,4.167343E+00
-4.5418173E+00,4.167343E+00
-4.5417477E+00,4.167191E+00
-4.5416781E+00,4.165817E+00
-4.5416085E+00,4.165512E+00
-4.5415389E+00,4.164291E+00
-4.5414693E+00,4.163986E+00
-4.5413998E+00,4.162613E+00
-4.5413302E+00,4.162003E+00
-4.5412606E+00,4.161087E+00
-4.5411910E+00,4.160629E+00
-4.5411214E+00,4.160629E+00
-4.5410518E+00,4.160934E+00
-4.5409823E+00,4.160172E+00
-4.5409127E+00,4.158951E+00
-4.5408431E+00,4.157730E+00
-4.5407735E+00,4.157425E+00
-4.5407039E+00,4.157425E+00
-4.5406343E+00,4.156815E+00
-4.5405648E+00,4.156662E+00
-4.5404952E+00,4.155441E+00
-4.5404256E+00,4.154678E+00
-4.5403560E+00,4.153915E+00
-4.5402864E+00,4.152237E+00
-4.5402168E+00,4.151779E+00
-4.5401472E+00,4.151474E+00
-4.5400777E+00,4.151321E+00
-4.5400081E+00,4.150406E+00
-4.5399385E+00,4.149185E+00
-4.5398689E+00,4.147812E+00
-4.5397993E+00,4.146591E+00
-4.5397297E+00,4.146286E+00
-4.5396602E+00,4.145370E+00
-4.5395906E+00,4.144302E+00
-4.5395210E+00,4.143845E+00
-4.5394514E+00,4.142776E+00
-4.5393818E+00,4.142776E+00
-4.5393122E+00,4.142166E+00
-4.5392427E+00,4.141251E+00
-4.5391731E+00,4.141403E+00
-4.5391035E+00,4.141403E+00
-4.5390339E+00,4.140030E+00
-4.5389643E+00,4.138351E+00
-4.5388947E+00,4.137741E+00
-4.5388252E+00,4.136368E+00
-4.5387556E+00,4.135300E+00
-4.5386860E+00,4.134079E+00
-4.5386164E+00,4.132858E+00
-4.5385468E+00,4.132858E+00
-4.5384772E+00,4.132706E+00
-4.5384076E+00,4.131332E+00
-4.5383381E+00,4.131638E+00
-4.5382685E+00,4.130264E+00
-4.5381989E+00,4.129959E+00
-4.5381293E+00,4.127518E+00
-4.5380597E+00,4.126907E+00
-4.5379901E+00,4.126602E+00
-4.5379206E+00,4.125534E+00
-4.5378510E+00,4.124619E+00
-4.5377814E+00,4.124313E+00
-4.5377118E+00,4.123398E+00
-4.5376422E+00,4.121872E+00
-4.5375726E+00,4.122177E+00
-4.5375031E+00,4.121414E+00
-4.5374335E+00,4.119888E+00
-4.5373639E+00,4.118515E+00
-4.5372943E+00,4.118973E+00
-4.5372247E+00,4.117294E+00
-4.5371551E+00,4.116074E+00
-4.5370856E+00,4.115311E+00
-4.5370160E+00,4.115311E+00
-4.5369464E+00,4.114243E+00
-4.5368768E+00,4.113174E+00
-4.5368072E+00,4.113022E+00
-4.5367376E+00,4.113174E+00
-4.5366680E+00,4.111954E+00
-4.5365985E+00,4.110275E+00
-4.5365289E+00,4.109970E+00
-4.5364593E+00,4.109055E+00
-4.5363897E+00,4.107986E+00
-4.5363201E+00,4.107986E+00
-4.5362505E+00,4.107376E+00
-4.5361810E+00,4.106766E+00
-4.5361114E+00,4.105392E+00
-4.5360418E+00,4.105087E+00
-4.5359722E+00,4.104019E+00
-4.5359026E+00,4.102951E+00
-4.5358330E+00,4.101273E+00
-4.5357635E+00,4.100052E+00
-4.5356939E+00,4.099899E+00
-4.5356243E+00,4.099594E+00
-4.5355547E+00,4.099136E+00
-4.5354851E+00,4.098679E+00
-4.5354155E+00,4.097916E+00
-4.5353460E+00,4.097000E+00
-4.5352764E+00,4.095627E+00
-4.5352068E+00,4.094864E+00
-4.5351372E+00,4.094559E+00
-4.5350676E+00,4.093948E+00
-4.5349980E+00,4.092728E+00
-4.5349284E+00,4.092575E+00
-4.5348589E+00,4.092117E+00
-4.5347893E+00,4.091507E+00
-4.5347197E+00,4.090439E+00
-4.5346501E+00,4.089981E+00
-4.5345805E+00,4.089523E+00
-4.5345109E+00,4.087845E+00
-4.5344414E+00,4.087234E+00
-4.5343718E+00,4.087082E+00
-4.5343022E+00,4.086624E+00
-4.5342326E+00,4.086166E+00
-4.5341630E+00,4.085251E+00
-4.5340934E+00,4.084183E+00
-4.5340239E+00,4.083725E+00
-4.5339543E+00,4.082504E+00
-4.5338847E+00,4.081589E+00
-4.5338151E+00,4.079910E+00
-4.5337455E+00,4.079300E+00
-4.5336759E+00,4.077621E+00
-4.5336064E+00,4.078079E+00
-4.5335368E+00,4.076859E+00
-4.5334672E+00,4.077011E+00
-4.5333976E+00,4.076248E+00
-4.5333280E+00,4.075485E+00
-4.5332584E+00,4.074265E+00
-4.5331888E+00,4.073349E+00
-4.5331193E+00,4.073502E+00
-4.5330497E+00,4.072433E+00
-4.5329801E+00,4.071060E+00
-4.5329105E+00,4.070602E+00
-4.5328409E+00,4.069839E+00
-4.5327713E+00,4.069382E+00
-4.5327018E+00,4.068924E+00
-4.5326322E+00,4.067856E+00
-4.5325626E+00,4.067551E+00
-4.5324930E+00,4.066025E+00
-4.5324234E+00,4.065567E+00
-4.5323538E+00,4.065872E+00
-4.5322843E+00,4.063736E+00
-4.5322147E+00,4.062210E+00
-4.5321451E+00,4.061447E+00
-4.5320755E+00,4.060532E+00
-4.5320059E+00,4.060684E+00
-4.5319363E+00,4.060532E+00
-4.5318668E+00,4.058853E+00
-4.5317972E+00,4.057632E+00
-4.5317276E+00,4.056564E+00
-4.5316580E+00,4.055649E+00
-4.5315884E+00,4.054733E+00
-4.5315188E+00,4.055496E+00
-4.5314492E+00,4.054428E+00
-4.5313797E+00,4.053513E+00
-4.5313101E+00,4.051834E+00
-4.5312405E+00,4.050003E+00
-4.5311709E+00,4.049698E+00
-4.5311013E+00,4.048630E+00
-4.5310317E+00,4.048172E+00
-4.5309622E+00,4.047409E+00
-4.5308926E+00,4.047409E+00
-4.5308230E+00,4.046188E+00
-4.5307534E+00,4.045425E+00
-4.5306838E+00,4.044357E+00
-4.5306142E+00,4.043442E+00
-4.5305447E+00,4.041763E+00
-4.5304751E+00,4.041611E+00
-4.5304055E+00,4.041000E+00
-4.5303359E+00,4.040543E+00
-4.5302663E+00,4.039627E+00
-4.5301967E+00,4.038559E+00
-4.5301272E+00,4.037033E+00
-4.5300576E+00,4.036728E+00
-4.5299880E+00,4.035660E+00
-4.5299184E+00,4.035355E+00
-4.5298488E+00,4.034286E+00
-4.5297792E+00,4.033981E+00
-4.5297096E+00,4.031387E+00
-4.5296401E+00,4.030319E+00
-4.5295705E+00,4.029709E+00
-4.5295009E+00,4.029404E+00
-4.5294313E+00,4.027267E+00
-4.5293617E+00,4.027115E+00
-4.5292921E+00,4.025589E+00
-4.5292226E+00,4.025131E+00
-4.5291530E+00,4.025742E+00
-4.5290834E+00,4.025742E+00
-4.5290138E+00,4.023758E+00
-4.5289442E+00,4.023911E+00
-4.5288746E+00,4.021317E+00
-4.5288051E+00,4.020401E+00
-4.5287355E+00,4.019943E+00
-4.5286659E+00,4.019028E+00
-4.5285963E+00,4.018112E+00
-4.5285267E+00,4.017349E+00
-4.5284571E+00,4.016129E+00
-4.5283876E+00,4.015671E+00
-4.5283180E+00,4.015366E+00
-4.5282484E+00,4.013840E+00
-4.5281788E+00,4.013992E+00
-4.5281092E+00,4.013382E+00
-4.5280396E+00,4.012466E+00
-4.5279700E+00,4.011246E+00
-4.5279005E+00,4.010178E+00
-4.5278309E+00,4.009720E+00
-4.5277613E+00,4.008957E+00
-4.5276917E+00,4.007736E+00
-4.5276221E+00,4.007278E+00
-4.5275525E+00,4.006821E+00
-4.5274830E+00,4.005142E+00
-4.5274134E+00,4.003769E+00
-4.5273438E+00,4.001938E+00
-4.5272742E+00,4.002396E+00
-4.5272046E+00,4.000565E+00
-4.5271350E+00,3.999954E+00
-4.5270655E+00,4.000565E+00
-4.5269959E+00,3.999649E+00
-4.5269263E+00,3.998428E+00
-4.5268567E+00,3.997665E+00
-4.5267871E+00,3.997665E+00
-4.5267175E+00,3.996445E+00
-4.5266480E+00,3.995529E+00
-4.5265784E+00,3.994919E+00
-4.5265088E+00,3.994461E+00
-4.5264392E+00,3.994919E+00
-4.5263696E+00,3.993546E+00
-4.5263000E+00,3.991562E+00
-4.5262304E+00,3.990646E+00
-4.5261609E+00,3.990341E+00
-4.5260913E+00,3.987747E+00
-4.5260217E+00,3.987747E+00
-4.5259521E+00,3.985916E+00
-4.5258825E+00,3.985306E+00
-4.5258129E+00,3.984848E+00
-4.5257434E+00,3.983475E+00
-4.5256738E+00,3.983017E+00
-4.5256042E+00,3.982712E+00
-4.5255346E+00,3.981949E+00
-4.5254650E+00,3.980881E+00
-4.5253954E+00,3.980423E+00
-4.5253259E+00,3.979660E+00
-4.5252563E+00,3.978134E+00
-4.5251867E+00,3.976608E+00
-4.5251171E+00,3.974777E+00
-4.5250475E+00,3.974472E+00
-4.5249779E+00,3.973862E+00
-4.5249084E+00,3.973099E+00
-4.5248388E+00,3.972946E+00
-4.5247692E+00,3.972183E+00
-4.5246996E+00,3.970810E+00
-4.5246300E+00,3.970047E+00
-4.5245604E+00,3.968979E+00
-4.5244908E+00,3.968521E+00
-4.5244213E+00,3.967911E+00
-4.5243517E+00,3.966232E+00
-4.5242821E+00,3.966080E+00
-4.5242125E+00,3.966385E+00
-4.5241429E+00,3.964554E+00
-4.5240733E+00,3.963333E+00
-4.5240038E+00,3.961655E+00
-4.5239342E+00,3.961349E+00
-4.5238646E+00,3.960434E+00
-4.5237950E+00,3.958755E+00
-4.5237254E+00,3.957382E+00
-4.5236558E+00,3.956314E+00
-4.5235863E+00,3.954636E+00
-4.5235167E+00,3.954941E+00
-4.5234471E+00,3.954178E+00
-4.5233775E+00,3.953262E+00
-4.5233079E+00,3.951279E+00
-4.5232383E+00,3.950211E+00
-4.5231688E+00,3.948685E+00
-4.5230992E+00,3.948074E+00
-4.5230296E+00,3.946396E+00
-4.5229600E+00,3.945938E+00
-4.5228904E+00,3.944565E+00
-4.5228208E+00,3.944412E+00
-4.5227512E+00,3.943649E+00
-4.5226817E+00,3.942734E+00
-4.5226121E+00,3.941818E+00
-4.5225425E+00,3.940598E+00
-4.5224729E+00,3.939987E+00
-4.5224033E+00,3.938461E+00
-4.5223337E+00,3.938309E+00
-4.5222642E+00,3.937393E+00
-4.5221946E+00,3.937088E+00
-4.5221250E+00,3.935867E+00
-4.5220554E+00,3.935410E+00
-4.5219858E+00,3.934341E+00
-4.5219162E+00,3.934341E+00
-4.5218467E+00,3.933273E+00
-4.5217771E+00,3.932968E+00
-4.5217075E+00,3.930679E+00
-4.5216379E+00,3.929916E+00
-4.5215683E+00,3.928848E+00
-4.5214987E+00,3.927780E+00
-4.5214292E+00,3.927017E+00
-4.5213596E+00,3.926407E+00
-4.5212900E+00,3.925644E+00
-4.5212204E+00,3.924881E+00
-4.5211508E+00,3.923050E+00
-4.5210812E+00,3.921371E+00
-4.5210116E+00,3.921219E+00
-4.5209421E+00,3.920303E+00
-4.5208725E+00,3.918777E+00
-4.5208029E+00,3.918015E+00
-4.5207333E+00,3.917862E+00
-4.5206637E+00,3.916794E+00
-4.5205941E+00,3.915726E+00
-4.5205246E+00,3.913895E+00
-4.5204550E+00,3.913895E+00
-4.5203854E+00,3.912521E+00
-4.5203158E+00,3.911606E+00
-4.5202462E+00,3.910995E+00
-4.5201766E+00,3.909927E+00
-4.5201071E+00,3.909927E+00
-4.5200375E+00,3.909317E+00
-4.5199679E+00,3.907639E+00
-4.5198983E+00,3.906418E+00
-4.5198287E+00,3.905197E+00
-4.5197591E+00,3.903976E+00
-4.5196896E+00,3.903061E+00
-4.5196200E+00,3.902451E+00
-4.5195504E+00,3.901230E+00
-4.5194808E+00,3.900620E+00
-4.5194112E+00,3.899551E+00
-4.5193416E+00,3.898788E+00
-4.5192720E+00,3.898483E+00
-4.5192025E+00,3.898026E+00
-4.5191329E+00,3.896652E+00
-4.5190633E+00,3.895279E+00
-4.5189937E+00,3.894211E+00
-4.5189241E+00,3.892838E+00
-4.5188545E+00,3.891922E+00
-4.5187850E+00,3.891312E+00
-4.5187154E+00,3.891159E+00
-4.5186458E+00,3.889023E+00
-4.5185762E+00,3.888260E+00
-4.5185066E+00,3.887344E+00
-4.5184370E+00,3.885361E+00
-4.5183675E+00,3.884903E+00
-4.5182979E+00,3.883072E+00
-4.5182283E+00,3.883682E+00
-4.5181587E+00,3.883072E+00
-4.5180891E+00,3.881851E+00
-4.5180195E+00,3.880630E+00
-4.5179500E+00,3.880478E+00
-4.5178804E+00,3.879257E+00
-4.5178108E+00,3.878494E+00
-4.5177412E+00,3.877426E+00
-4.5176716E+00,3.875748E+00
-4.5176020E+00,3.875290E+00
-4.5175324E+00,3.874069E+00
-4.5174629E+00,3.872849E+00
-4.5173933E+00,3.870407E+00
-4.5173237E+00,3.869949E+00
-4.5172541E+00,3.869644E+00
-4.5171845E+00,3.869034E+00
-4.5171149E+00,3.867966E+00
-4.5170454E+00,3.867203E+00
-4.5169758E+00,3.866135E+00
-4.5169062E+00,3.864761E+00
-4.5168366E+00,3.863541E+00
-4.5167670E+00,3.863541E+00
-4.5166974E+00,3.862473E+00
-4.5166279E+00,3.862625E+00
-4.5165583E+00,3.861252E+00
-4.5164887E+00,3.860031E+00
-4.5164191E+00,3.859116E+00
-4.5163495E+00,3.858505E+00
-4.5162799E+00,3.856827E+00
-4.5162104E+00,3.856369E+00
-4.5161408E+00,3.854996E+00
-4.5160712E+00,3.853470E+00
-4.5160016E+00,3.853928E+00
-4.5159320E+00,3.853317E+00
-4.5158624E+00,3.853012E+00
-4.5157928E+00,3.851486E+00
-4.5157233E+00,3.849960E+00
-4.5156537E+00,3.848740E+00
-4.5155841E+00,3.848282E+00
-4.5155145E+00,3.846146E+00
-4.5154449E+00,3.845688E+00
-4.5153753E+00,3.844467E+00
-4.5153058E+00,3.843246E+00
-4.5152362E+00,3.842636E+00
-4.5151666E+00,3.841568E+00
-4.5150970E+00,3.841415E+00
-4.5150274E+00,3.839737E+00
-4.5149578E+00,3.839432E+00
-4.5148883E+00,3.837906E+00
-4.5148187E+00,3.837143E+00
-4.5147491E+00,3.836227E+00
-4.5146795E+00,3.835922E+00
-4.5146099E+00,3.834244E+00
-4.5145403E+00,3.833481E+00
-4.5144708E+00,3.831497E+00
-4.5144012E+00,3.830276E+00
-4.5143316E+00,3.829361E+00
-4.5142620E+00,3.828293E+00
-4.5141924E+00,3.827377E+00
-4.5141228E+00,3.826462E+00
-4.5140532E+00,3.825241E+00
-4.5139837E+00,3.824326E+00
-4.5139141E+00,3.823715E+00
-4.5138445E+00,3.822800E+00
-4.5137749E+00,3.822037E+00
-4.5137053E+00,3.820969E+00
-4.5136357E+00,3.819138E+00
-4.5135662E+00,3.818375E+00
-4.5134966E+00,3.817917E+00
-4.5134270E+00,3.816849E+00
-4.5133574E+00,3.816086E+00
-4.5132878E+00,3.814560E+00
-4.5132182E+00,3.814713E+00
-4.5131487E+00,3.812424E+00
-4.5130791E+00,3.811813E+00
-4.5130095E+00,3.811966E+00
-4.5129399E+00,3.810745E+00
-4.5128703E+00,3.809219E+00
-4.5128007E+00,3.808304E+00
-4.5127312E+00,3.807693E+00
-4.5126616E+00,3.805862E+00
-4.5125920E+00,3.804642E+00
-4.5125224E+00,3.804794E+00
-4.5124528E+00,3.803726E+00
-4.5123832E+00,3.802963E+00
-4.5123136E+00,3.802200E+00
-4.5122441E+00,3.801590E+00
-4.5121745E+00,3.800522E+00
-4.5121049E+00,3.798233E+00
-4.5120353E+00,3.798233E+00
-4.5119657E+00,3.797318E+00
-4.5118961E+00,3.795944E+00
-4.5118266E+00,3.795029E+00
-4.5117570E+00,3.793808E+00
-4.5116874E+00,3.792892E+00
-4.5116178E+00,3.791672E+00
-4.5115482E+00,3.789841E+00
-4.5114786E+00,3.789230E+00
-4.5114091E+00,3.788162E+00
-4.5113395E+00,3.787399E+00
-4.5112699E+00,3.786484E+00
-4.5112003E+00,3.785721E+00
-4.5111307E+00,3.784958E+00
-4.5110611E+00,3.783737E+00
-4.5109916E+00,3.782974E+00
-4.5109220E+00,3.781601E+00
-4.5108524E+00,3.780228E+00
-4.5107828E+00,3.779617E+00
-4.5107132E+00,3.778549E+00
-4.5106436E+00,3.777328E+00
-4.5105740E+00,3.775803E+00
-4.5105045E+00,3.774887E+00
-4.5104349E+00,3.773666E+00
-4.5103653E+00,3.773209E+00
-4.5102957E+00,3.771378E+00
-4.5102261E+00,3.770462E+00
-4.5101565E+00,3.769089E+00
-4.5100870E+00,3.768631E+00
-4.5100174E+00,3.768478E+00
-4.5099478E+00,3.767715E+00
-4.5098782E+00,3.766190E+00
-4.5098086E+00,3.765732E+00
-4.5097390E+00,3.764511E+00
-4.5096695E+00,3.763443E+00
-4.5095999E+00,3.762527E+00
-4.5095303E+00,3.761765E+00
-4.5094607E+00,3.761612E+00
-4.5093911E+00,3.760391E+00
-4.5093215E+00,3.758560E+00
-4.5092520E+00,3.755814E+00
-4.5091824E+00,3.755661E+00
-4.5091128E+00,3.754745E+00
-4.5090432E+00,3.754898E+00
-4.5089736E+00,3.752762E+00
-4.5089040E+00,3.752914E+00
-4.5088344E+00,3.753067E+00
-4.5087649E+00,3.752762E+00
-4.5086953E+00,3.751236E+00
-4.5086257E+00,3.750320E+00
-4.5085561E+00,3.748947E+00
-4.5084865E+00,3.747879E+00
-4.5084169E+00,3.747269E+00
-4.5083474E+00,3.745285E+00
-4.5082778E+00,3.744370E+00
-4.5082082E+00,3.744522E+00
-4.5081386E+00,3.743149E+00
-4.5080690E+00,3.740860E+00
-4.5079994E+00,3.739639E+00
-4.5079299E+00,3.739334E+00
-4.5078603E+00,3.737808E+00
-4.5077907E+00,3.736282E+00
-4.5077211E+00,3.735977E+00
-4.5076515E+00,3.735825E+00
-4.5075819E+00,3.734909E+00
-4.5075124E+00,3.733536E+00
-4.5074428E+00,3.732925E+00
-4.5073732E+00,3.732468E+00
-4.5073036E+00,3.731400E+00
-4.5072340E+00,3.730789E+00
-4.5071644E+00,3.729416E+00
-4.5070948E+00,3.727585E+00
-4.5070253E+00,3.726669E+00
-4.5069557E+00,3.724991E+00
-4.5068861E+00,3.723160E+00
-4.5068165E+00,3.722244E+00
-4.5067469E+00,3.721634E+00
-4.5066773E+00,3.721481E+00
-4.5066078E+00,3.721024E+00
-4.5065382E+00,3.719803E+00
-4.5064686E+00,3.718430E+00
-4.5063990E+00,3.717361E+00
-4.5063294E+00,3.716599E+00
