in s,C2 in V
-4.5422348E+00,2.167374E+00
-4.5421652E+00,2.164474E+00
-4.5420956E+00,2.164169E+00
-4.5420260E+00,2.164322E+00
-4.5419564E+00,2.167068E+00
-4.5418868E+00,2.167374E+00
-4.5418173E+00,2.166458E+00
-4.5417477E+00,2.165543E+00
-4.5416781E+00,2.164932E+00
-4.5416085E+00,2.165543E+00
-4.5415389E+00,2.167374E+00
-4.5414693E+00,2.167068E+00
-4.5413998E+00,2.166763E+00
-4.5413302E+00,2.164169E+00
-4.5412606E+00,2.161270E+00
-4.5411910E+00,2.159897E+00
-4.5411214E+00,2.159592E+00
-4.5410518E+00,2.160049E+00
-4.5409823E+00,2.159439E+00
-4.5409127E+00,2.158524E+00
-4.5408431E+00,2.157608E+00
-4.5407735E+00,2.157761E+00
-4.5407039E+00,2.159592E+00
-4.5406343E+00,2.159592E+00
-4.5405648E+00,2.158524E+00
-4.5404952E+00,2.155624E+00
-4.5404256E+00,2.154709E+00
-4.5403560E+00,2.156387E+00
-4.5402864E+00,2.159439E+00
-4.5402168E+00,2.161880E+00
-4.5401472E+00,2.162033E+00
-4.5400777E+00,2.159439E+00
-4.5400081E+00,2.153641E+00
-4.5399385E+00,2.151047E+00
-4.5398689E+00,2.149521E+00
-4.5397993E+00,2.149063E+00
-4.5397297E+00,2.150436E+00
-4.5396602E+00,2.152115E+00
-4.5395906E+00,2.151199E+00
-4.5395210E+00,2.150131E+00
-4.5394514E+00,2.151199E+00
-4.5393818E+00,2.151962E+00
-4.5393122E+00,2.149826E+00
-4.5392427E+00,2.148453E+00
-4.5391731E+00,2.146469E+00
-4.5391035E+00,2.146164E+00
-4.5390339E+00,2.147079E+00
-4.5389643E+00,2.147385E+00
-4.5388947E+00,2.147842E+00
-4.5388252E+00,2.148300E+00
-4.5387556E+00,2.147537E+00
-4.5386860E+00,2.148148E+00
-4.5386164E+00,2.151352E+00
-4.5385468E+00,2.152115E+00
-4.5384772E+00,2.151199E+00
-4.5384076E+00,2.149826E+00
-4.5383381E+00,2.150284E+00
-4.5382685E+00,2.150894E+00
-4.5381989E+00,2.150284E+00
-4.5381293E+00,2.146774E+00
-4.5380597E+00,2.144943E+00
-4.5379901E+00,2.144638E+00
-4.5379206E+00,2.144638E+00
-4.5378510E+00,2.143265E+00
-4.5377814E+00,2.142960E+00
-4.5377118E+00,2.144943E+00
-4.5376422E+00,2.142502E+00
-4.5375726E+00,2.140213E+00
-4.5375031E+00,2.141891E+00
-4.5374335E+00,2.144028E+00
-4.5373639E+00,2.143417E+00
-4.5372943E+00,2.142960E+00
-4.5372247E+00,2.144485E+00
-4.5371551E+00,2.143875E+00
-4.5370856E+00,2.142654E+00
-4.5370160E+00,2.142197E+00
-4.5369464E+00,2.141739E+00
-4.5368768E+00,2.140518E+00
-4.5368072E+00,2.137161E+00
-4.5367376E+00,2.131973E+00
-4.5366680E+00,2.129379E+00
-4.5365985E+00,2.128006E+00
-4.5365289E+00,2.128922E+00
-4.5364593E+00,2.131058E+00
-4.5363897E+00,2.132278E+00
-4.5363201E+00,2.131821E+00
-4.5362505E+00,2.131973E+00
-4.5361810E+00,2.131363E+00
-4.5361114E+00,2.132126E+00
-4.5360418E+00,2.131668E+00
-4.5359722E+00,2.132126E+00
-4.5359026E+00,2.131973E+00
-4.5358330E+00,2.130753E+00
-4.5357635E+00,2.130600E+00
-4.5356939E+00,2.130905E+00
-4.5356243E+00,2.129990E+00
-4.5355547E+00,2.129837E+00
-4.5354851E+00,2.129227E+00
