in s,C2 in V
-4.5455052E+00,4.291702E+00
-4.5454356E+00,4.291092E+00
-4.5453660E+00,4.289566E+00
-4.5452965E+00,4.288498E+00
-4.5452269E+00,4.288956E+00
-4.5451573E+00,4.289719E+00
-4.5450877E+00,4.289413E+00
-4.5450181E+00,4.288345E+00
-4.5449485E+00,4.288803E+00
-4.5448790E+00,4.288193E+00
-4.5448094E+00,4.287582E+00
-4.5447398E+00,4.287582E+00
-4.5446702E+00,4.287582E+00
-4.5446006E+00,4.285751E+00
-4.5445310E+00,4.284531E+00
-4.5444615E+00,4.285599E+00
-4.5443919E+00,4.288498E+00
-4.5443223E+00,4.288803E+00
-4.5442527E+00,4.288040E+00
-4.5441831E+00,4.288498E+00
-4.5441135E+00,4.289108E+00
-4.5440440E+00,4.290024E+00
-4.5439744E+00,4.290176E+00
-4.5439048E+00,4.289413E+00
-4.5438352E+00,4.288956E+00
-4.5437656E+00,4.289108E+00
-4.5436960E+00,4.289413E+00
-4.5436264E+00,4.290329E+00
-4.5435569E+00,4.291092E+00
-4.5434873E+00,4.291855E+00
-4.5434177E+00,4.292007E+00
-4.5433481E+00,4.291245E+00
-4.5432785E+00,4.291092E+00
-4.5432089E+00,4.290634E+00
-4.5431394E+00,4.290329E+00
-4.5430698E+00,4.290329E+00
-4.5430002E+00,4.290176E+00
-4.5429306E+00,4.290482E+00
-4.5428610E+00,4.293228E+00
-4.5427914E+00,4.293228E+00
-4.5427219E+00,4.291092E+00
-4.5426523E+00,4.290634E+00
-4.5425827E+00,4.290482E+00
-4.5425131E+00,4.289413E+00
-4.5424435E+00,4.288345E+00
-4.5423739E+00,4.289719E+00
-4.5423044E+00,4.291092E+00
-4.5422348E+00,4.292160E+00
-4.5421652E+00,4.291397E+00
-4.5420956E+00,4.291702E+00
-4.5420260E+00,4.290024E+00
-4.5419564E+00,4.287430E+00
-4.5418868E+00,4.288803E+00
-4.5418173E+00,4.291550E+00
-4.5417477E+00,4.292160E+00
-4.5416781E+00,4.288651E+00
-4.5416085E+00,4.286972E+00
-4.5415389E+00,4.288345E+00
-4.5414693E+00,4.289871E+00
-4.5413998E+00,4.289566E+00
-4.5413302E+00,4.290176E+00
-4.5412606E+00,4.290634E+00
-4.5411910E+00,4.292313E+00
-4.5411214E+00,4.292313E+00
-4.5410518E+00,4.291855E+00
-4.5409823E+00,4.292923E+00
-4.5409127E+00,4.290176E+00
-4.5408431E+00,4.284683E+00
-4.5407735E+00,4.285294E+00
-4.5407039E+00,4.285141E+00
-4.5406343E+00,4.286057E+00
-4.5405648E+00,4.285141E+00
-4.5404952E+00,4.287430E+00
-4.5404256E+00,4.289719E+00
-4.5403560E+00,4.290176E+00
-4.5402864E+00,4.292313E+00
-4.5402168E+00,4.290024E+00
-4.5401472E+00,4.288040E+00
-4.5400777E+00,4.287888E+00
-4.5400081E+00,4.288956E+00
-4.5399385E+00,4.289261E+00
-4.5398689E+00,4.289719E+00
-4.5397993E+00,4.291855E+00
-4.5397297E+00,4.293839E+00
-4.5396602E+00,4.294449E+00
-4.5395906E+00,4.291397E+00
-4.5395210E+00,4.289413E+00
-4.5394514E+00,4.289413E+00
-4.5393818E+00,4.288651E+00
-4.5393122E+00,4.287582E+00
-4.5392427E+00,4.285904E+00
-4.5391731E+00,4.287277E+00
-4.5391035E+00,4.289413E+00
-4.5390339E+00,4.289108E+00
-4.5389643E+00,4.288498E+00
-4.5388947E+00,4.290176E+00
-4.5388252E+00,4.291092E+00
-4.5387556E+00,4.290939E+00
-4.5386860E+00,4.292007E+00
-4.5386164E+00,4.290482E+00
-4.5385468E+00,4.289261E+00
-4.5384772E+00,4.288803E+00
-4.5384076E+00,4.288956E+00
-4.5383381E+00,4.288040E+00
-4.5382685E+00,4.288345E+00
-4.5381989E+00,4.289261E+00
-4.5381293E+00,4.288803E+00
-4.5380597E+00,4.287125E+00
-4.5379901E+00,4.285751E+00
-4.5379206E+00,4.286209E+00
-4.5378510E+00,4.287125E+00
-4.5377814E+00,4.288345E+00
-4.5377118E+00,4.287888E+00
-4.5376422E+00,4.289566E+00
-4.5375726E+00,4.290939E+00
-4.5375031E+00,4.289719E+00
-4.5374335E+00,4.288956E+00
-4.5373639E+00,4.288956E+00
-4.5372943E+00,4.287888E+00
-4.5372247E+00,4.288193E+00
-4.5371551E+00,4.288651E+00
-4.5370856E+00,4.288956E+00
-4.5370160E+00,4.288498E+00
-4.5369464E+00,4.288651E+00
-4.5368768E+00,4.288345E+00
-4.5368072E+00,4.288345E+00
-4.5367376E+00,4.289871E+00
-4.5366680E+00,4.290939E+00
-4.5365985E+00,4.290787E+00
-4.5365289E+00,4.291092E+00
-4.5364593E+00,4.290024E+00
-4.5363897E+00,4.290482E+00
-4.5363201E+00,4.289413E+00
-4.5362505E+00,4.290176E+00
-4.5361810E+00,4.291702E+00
-4.5361114E+00,4.292007E+00
-4.5360418E+00,4.292465E+00
-4.5359722E+00,4.290787E+00
-4.5359026E+00,4.289719E+00
-4.5358330E+00,4.289719E+00
-4.5357635E+00,4.290482E+00
-4.5356939E+00,4.288651E+00
-4.5356243E+00,4.289719E+00
-4.5355547E+00,4.290329E+00
-4.5354851E+00,4.290939E+00
-4.5354155E+00,4.291092E+00
-4.5353460E+00,4.290329E+00
-4.5352764E+00,4.290329E+00
-4.5352068E+00,4.290482E+00
-4.5351372E+00,4.289719E+00
-4.5350676E+00,4.290482E+00
-4.5349980E+00,4.291092E+00
-4.5349284E+00,4.290939E+00
-4.5348589E+00,4.289413E+00
-4.5347893E+00,4.288498E+00
-4.5347197E+00,4.289108E+00
-4.5346501E+00,4.288956E+00
-4.5345805E+00,4.289871E+00
-4.5345109E+00,4.290329E+00
-4.5344414E+00,4.290329E+00
-4.5343718E+00,4.290787E+00
-4.5343022E+00,4.290634E+00
-4.5342326E+00,4.290176E+00
-4.5341630E+00,4.291550E+00
-4.5340934E+00,4.291397E+00
-4.5340239E+00,4.291245E+00
-4.5339543E+00,4.290787E+00
-4.5338847E+00,4.290482E+00
-4.5338151E+00,4.292007E+00
-4.5337455E+00,4.291550E+00
-4.5336759E+00,4.290787E+00
-4.5336064E+00,4.291092E+00
-4.5335368E+00,4.291397E+00
-4.5334672E+00,4.291245E+00
-4.5333976E+00,4.291550E+00
-4.5333280E+00,4.290939E+00
-4.5332584E+00,4.290787E+00
-4.5331888E+00,4.291245E+00
-4.5331193E+00,4.289871E+00
-4.5330497E+00,4.289719E+00
-4.5329801E+00,4.290634E+00
-4.5329105E+00,4.290787E+00
-4.5328409E+00,4.289566E+00
-4.5327713E+00,4.290176E+00
-4.5327018E+00,4.290176E+00
-4.5326322E+00,4.290939E+00
-4.5325626E+00,4.291550E+00
-4.5324930E+00,4.291702E+00
-4.5324234E+00,4.291550E+00
-4.5323538E+00,4.291397E+00
-4.5322843E+00,4.291550E+00
-4.5322147E+00,4.291245E+00
-4.5321451E+00,4.292465E+00
-4.5320755E+00,4.293686E+00
-4.5320059E+00,4.293228E+00
-4.5319363E+00,4.292160E+00
-4.5318668E+00,4.291092E+00
-4.5317972E+00,4.291702E+00
-4.5317276E+00,4.291245E+00
-4.5316580E+00,4.291702E+00
-4.5315884E+00,4.291092E+00
-4.5315188E+00,4.290939E+00
-4.5314492E+00,4.288651E+00
-4.5313797E+00,4.289413E+00
-4.5313101E+00,4.290329E+00
-4.5312405E+00,4.289719E+00
-4.5311709E+00,4.290329E+00
-4.5311013E+00,4.290634E+00
-4.5310317E+00,4.290176E+00
-4.5309622E+00,4.291245E+00
-4.5308926E+00,4.290634E+00
-4.5308230E+00,4.289566E+00
-4.5307534E+00,4.290176E+00
-4.5306838E+00,4.290634E+00
-4.5306142E+00,4.290787E+00
-4.5305447E+00,4.290634E+00
-4.5304751E+00,4.290939E+00
-4.5304055E+00,4.290482E+00
-4.5303359E+00,4.289871E+00
-4.5302663E+00,4.290329E+00
-4.5301967E+00,4.292007E+00
-4.5301272E+00,4.293381E+00
-4.5300576E+00,4.294296E+00
-4.5299880E+00,4.293533E+00
-4.5299184E+00,4.293076E+00
-4.5298488E+00,4.292770E+00
-4.5297792E+00,4.292770E+00
-4.5297096E+00,4.291702E+00
-4.5296401E+00,4.290939E+00
-4.5295705E+00,4.290634E+00
-4.5295009E+00,4.291702E+00
-4.5294313E+00,4.292465E+00
-4.5293617E+00,4.291855E+00
-4.5292921E+00,4.292770E+00
-4.5292226E+00,4.292923E+00
-4.5291530E+00,4.293381E+00
-4.5290834E+00,4.293381E+00
-4.5290138E+00,4.292618E+00
-4.5289442E+00,4.292770E+00
-4.5288746E+00,4.293228E+00
-4.5288051E+00,4.293076E+00
-4.5287355E+00,4.292923E+00
-4.5286659E+00,4.292618E+00
-4.5285963E+00,4.292465E+00
-4.5285267E+00,4.294296E+00
-4.5284571E+00,4.294449E+00
-4.5283876E+00,4.293686E+00
-4.5283180E+00,4.293533E+00
-4.5282484E+00,4.294449E+00
-4.5281788E+00,4.296280E+00
-4.5281092E+00,4.295670E+00
-4.5280396E+00,4.295059E+00
-4.5279700E+00,4.294601E+00
-4.5279005E+00,4.293839E+00
-4.5278309E+00,4.292770E+00
-4.5277613E+00,4.294144E+00
-4.5276917E+00,4.295059E+00
-4.5276221E+00,4.294754E+00
-4.5275525E+00,4.293228E+00
-4.5274830E+00,4.293228E+00
-4.5274134E+00,4.292618E+00
-4.5273438E+00,4.292465E+00
-4.5272742E+00,4.291550E+00
-4.5272046E+00,4.291550E+00
-4.5271350E+00,4.292465E+00
-4.5270655E+00,4.292923E+00
-4.5269959E+00,4.292923E+00
-4.5269263E+00,4.293228E+00
-4.5268567E+00,4.293991E+00
-4.5267871E+00,4.293839E+00
-4.5267175E+00,4.292007E+00
-4.5266480E+00,4.291245E+00
-4.5265784E+00,4.292007E+00
-4.5265088E+00,4.292313E+00
-4.5264392E+00,4.292618E+00
-4.5263696E+00,4.292465E+00
-4.5263000E+00,4.293228E+00
-4.5262304E+00,4.291550E+00
-4.5261609E+00,4.293076E+00
-4.5260913E+00,4.293381E+00
-4.5260217E+00,4.293839E+00
-4.5259521E+00,4.293533E+00
-4.5258825E+00,4.292923E+00
-4.5258129E+00,4.293228E+00
-4.5257434E+00,4.293533E+00
-4.5256738E+00,4.292770E+00
-4.5256042E+00,4.292160E+00
-4.5255346E+00,4.291855E+00
-4.5254650E+00,4.292160E+00
-4.5253954E+00,4.292465E+00
-4.5253259E+00,4.292465E+00
-4.5252563E+00,4.292465E+00
-4.5251867E+00,4.293839E+00
-4.5251171E+00,4.293991E+00
-4.5250475E+00,4.295364E+00
-4.5249779E+00,4.295670E+00
-4.5249084E+00,4.294449E+00
-4.5248388E+00,4.293076E+00
-4.5247692E+00,4.292465E+00
-4.5246996E+00,4.292923E+00
-4.5246300E+00,4.294754E+00
-4.5245604E+00,4.294449E+00
-4.5244908E+00,4.293991E+00
-4.5244213E+00,4.293381E+00
-4.5243517E+00,4.292160E+00
-4.5242821E+00,4.293228E+00
-4.5242125E+00,4.293228E+00
-4.5241429E+00,4.293228E+00
-4.5240733E+00,4.293686E+00
-4.5240038E+00,4.293839E+00
-4.5239342E+00,4.294144E+00
-4.5238646E+00,4.295364E+00
-4.5237950E+00,4.294907E+00
-4.5237254E+00,4.295670E+00
-4.5236558E+00,4.295212E+00
-4.5235863E+00,4.295670E+00
-4.5235167E+00,4.296738E+00
-4.5234471E+00,4.296432E+00
-4.5233775E+00,4.297501E+00
-4.5233079E+00,4.297501E+00
-4.5232383E+00,4.296738E+00
-4.5231688E+00,4.297195E+00
-4.5230992E+00,4.296280E+00
-4.5230296E+00,4.295822E+00
-4.5229600E+00,4.294449E+00
-4.5228904E+00,4.293839E+00
-4.5228208E+00,4.293839E+00
-4.5227512E+00,4.294754E+00
-4.5226817E+00,4.295822E+00
-4.5226121E+00,4.296738E+00
-4.5225425E+00,4.295670E+00
-4.5224729E+00,4.296585E+00
-4.5224033E+00,4.295822E+00
-4.5223337E+00,4.296280E+00
-4.5222642E+00,4.297043E+00
-4.5221946E+00,4.296432E+00
-4.5221250E+00,4.296738E+00
-4.5220554E+00,4.296738E+00
-4.5219858E+00,4.297348E+00
-4.5219162E+00,4.296890E+00
-4.5218467E+00,4.297043E+00
-4.5217771E+00,4.296280E+00
-4.5217075E+00,4.296280E+00
-4.5216379E+00,4.295517E+00
-4.5215683E+00,4.295212E+00
-4.5214987E+00,4.294449E+00
-4.5214292E+00,4.294296E+00
-4.5213596E+00,4.295822E+00
-4.5212900E+00,4.296738E+00
-4.5212204E+00,4.297348E+00
-4.5211508E+00,4.296280E+00
-4.5210812E+00,4.295364E+00
-4.5210116E+00,4.295212E+00
-4.5209421E+00,4.295364E+00
-4.5208725E+00,4.296432E+00
-4.5208029E+00,4.296738E+00
-4.5207333E+00,4.297043E+00
-4.5206637E+00,4.296890E+00
-4.5205941E+00,4.295670E+00
-4.5205246E+00,4.295975E+00
-4.5204550E+00,4.295822E+00
-4.5203854E+00,4.296432E+00
-4.5203158E+00,4.296432E+00
-4.5202462E+00,4.297653E+00
-4.5201766E+00,4.297806E+00
-4.5201071E+00,4.296127E+00
-4.5200375E+00,4.297043E+00
-4.5199679E+00,4.298721E+00
-4.5198983E+00,4.298569E+00
-4.5198287E+00,4.297195E+00
-4.5197591E+00,4.298264E+00
-4.5196896E+00,4.297501E+00
-4.5196200E+00,4.297043E+00
-4.5195504E+00,4.297043E+00
-4.5194808E+00,4.298569E+00
-4.5194112E+00,4.298569E+00
-4.5193416E+00,4.298111E+00
-4.5192720E+00,4.298569E+00
-4.5192025E+00,4.299026E+00
-4.5191329E+00,4.298264E+00
-4.5190633E+00,4.298721E+00
-4.5189937E+00,4.299179E+00
-4.5189241E+00,4.299026E+00
-4.5188545E+00,4.299179E+00
-4.5187850E+00,4.299026E+00
-4.5187154E+00,4.298416E+00
-4.5186458E+00,4.297653E+00
-4.5185762E+00,4.297653E+00
-4.5185066E+00,4.296890E+00
-4.5184370E+00,4.297195E+00
-4.5183675E+00,4.297348E+00
-4.5182979E+00,4.296890E+00
-4.5182283E+00,4.296890E+00
-4.5181587E+00,4.298264E+00
-4.5180891E+00,4.298721E+00
-4.5180195E+00,4.298264E+00
-4.5179500E+00,4.298569E+00
-4.5178804E+00,4.299026E+00
-4.5178108E+00,4.298416E+00
-4.5177412E+00,4.298569E+00
-4.5176716E+00,4.296738E+00
-4.5176020E+00,4.296432E+00
-4.5175324E+00,4.295517E+00
-4.5174629E+00,4.293686E+00
-4.5173933E+00,4.293991E+00
-4.5173237E+00,4.295364E+00
-4.5172541E+00,4.297195E+00
-4.5171845E+00,4.296738E+00
-4.5171149E+00,4.296432E+00
-4.5170454E+00,4.296280E+00
-4.5169758E+00,4.297653E+00
-4.5169062E+00,4.296890E+00
-4.5168366E+00,4.297806E+00
-4.5167670E+00,4.297195E+00
-4.5166974E+00,4.297958E+00
-4.5166279E+00,4.297958E+00
-4.5165583E+00,4.297958E+00
-4.5164887E+00,4.298264E+00
-4.5164191E+00,4.298874E+00
-4.5163495E+00,4.298721E+00
-4.5162799E+00,4.299942E+00
-4.5162104E+00,4.301315E+00
-4.5161408E+00,4.300400E+00
-4.5160712E+00,4.300095E+00
-4.5160016E+00,4.299484E+00
-4.5159320E+00,4.298874E+00
-4.5158624E+00,4.298721E+00
-4.5157928E+00,4.298721E+00
-4.5157233E+00,4.297653E+00
-4.5156537E+00,4.298569E+00
-4.5155841E+00,4.299179E+00
